district_name,ta,village
Chiradzulu,Mpama,"Thomas Phoya"
Chiradzulu,Mpama,"Walala Trading Centre"
Chiradzulu,Mpama,Grinjala
Chiradzulu,Mpama,Augustine
Chiradzulu,Mpama,Chiputula
Chiradzulu,Mpama,Nacho
Chiradzulu,Mpama,Mbunda
Chiradzulu,Mpama,Sasu
Chiradzulu,Mpama,Kachingwe
Chiradzulu,Mpama,Mbindula
Chiradzulu,Mpama,Kawawa
Chiradzulu,Mpama,"Chilimani I"
Chiradzulu,Mpama,Nsanja
Chiradzulu,Mpama,"Mphukira Estate"
Chiradzulu,Mpama,Chisawa
Chiradzulu,Mpama,M'manga
Chiradzulu,Mpama,Samikwa
Chiradzulu,Mpama,Liundi
Chiradzulu,Mpama,Liwonde
Chiradzulu,Mpama,Maulana
Chiradzulu,Mpama,"Bawi Estate"
Chiradzulu,Mpama,Kapeya
Chiradzulu,Mpama,Nakoli
Chiradzulu,Mpama,Nthonyiwa
Chiradzulu,Mpama,"Sangaya Farm"
Chiradzulu,Mpama,Tonde
Chiradzulu,Mpama,Maloya
Chiradzulu,Mpama,Mlenje
Chiradzulu,Mpama,Mwalabu
Chiradzulu,Mpama,Namaona
Chiradzulu,Mpama,Ndimbule
Chiradzulu,Mpama,Mlandani
Chiradzulu,Mpama,Ndembe
Chiradzulu,Mpama,Ntonda
Chiradzulu,Mpama,Chilimani
Chiradzulu,Mpama,Chitambo
Chiradzulu,Mpama,Matowe
Chiradzulu,Mpama,Mangani
Chiradzulu,Mpama,Matengo
Chiradzulu,Mpama,Mphata
Chiradzulu,Mpama,Chimtengo
Chiradzulu,Mpama,Daya
Chiradzulu,Mpama,Juwa
Chiradzulu,Mpama,Bokosi
Chiradzulu,Mpama,Magombo
Chiradzulu,Mpama,Mayere
Chiradzulu,Mpama,Mitepa
Chiradzulu,Mpama,Moffat
Chiradzulu,Mpama,Mwalija
Chiradzulu,Mpama,Ndasauka
Chiradzulu,Mpama,Chibwana
Chiradzulu,Mpama,"James Kanono"
Chiradzulu,Mpama,Umali
Chiradzulu,Mpama,"Gabriel Nanthambwe Farm"
Chiradzulu,Mpama,Kazembe
Chiradzulu,Mpama,"Likagwa Farm"
Chiradzulu,Mpama,Mchochera
Chiradzulu,Mpama,Meja
Chiradzulu,Mpama,"Mitochi Farm"
Chiradzulu,Mpama,Ndile
Chiradzulu,Mpama,"Peter Andrew"
Chiradzulu,Mpama,Pheluwa
Chiradzulu,Mpama,Andrew
Chiradzulu,Mpama,Kajawo
Chiradzulu,Mpama,Mpimbi
Chiradzulu,Mpama,"Samuel Buleya"
Chiradzulu,Mpama,Jumbe
Chiradzulu,Mpama,Kasambwe
Chiradzulu,Mpama,Mnunkha
Chiradzulu,Mpama,Msomela
Chiradzulu,Mpama,"John Chitera"
Chiradzulu,Mpama,Kavina
Chiradzulu,Mpama,Liwaya
Chiradzulu,Mpama,Mpama
Chiradzulu,Mpama,Mpochera
Chiradzulu,Mpama,Dokotala
Chiradzulu,Mpama,Katsizi
Chiradzulu,Mpama,Mkotima
Chiradzulu,Mpama,Namakhuwa
Chiradzulu,Mpama,"Njuli Trading Centre"
Chiradzulu,Mpama,Chakachadza
Chiradzulu,Mpama,Chikuse
Chiradzulu,Mpama,Lulanga
Chiradzulu,Mpama,Matenje
Chiradzulu,Mpama,Malika
Chiradzulu,Mpama,Mkwita
Chiradzulu,Mpama,Kanjuchi
Chiradzulu,Mpama,Likongolo
Chiradzulu,Mpama,Katoleza
Chiradzulu,Mpama,"Malika Mpenya"
Chiradzulu,Mpama,Ngumwiche
Chiradzulu,Mpama,Lupinga
Chiradzulu,Mpama,Mponda
Chiradzulu,Mpama,Kamwendo
Chiradzulu,Mpama,Mataka
Chiradzulu,Mpama,Nangaonde
Chiradzulu,Mpama,Useni
Chiradzulu,Mpama,"John Kamete"
Chiradzulu,Mpama,Matenjere
Chiradzulu,Mpama,Kachende
Chiradzulu,Mpama,Kandulo
Chiradzulu,Mpama,Likulungwa
Chiradzulu,Mpama,Mazuwa
Chiradzulu,Mpama,Jekete
Chiradzulu,Mpama,Matandika
Chiradzulu,Mpama,Msaka
Chiradzulu,Mpama,George
Chiradzulu,Mpama,Singano
Chiradzulu,Mpama,Kanyenda
Chiradzulu,Mpama,Chabwera
Chiradzulu,Mpama,Chikankheni
Chiradzulu,Mpama,Malindi
Chiradzulu,Mpama,Mlumbe
Chiradzulu,Mpama,Tangale
Chiradzulu,Mpama,Chiwala
Chiradzulu,Mpama,Msiya
Chiradzulu,Mpama,Potani
Chiradzulu,Mpama,Chombe
Chiradzulu,Mpama,Onga
Chiradzulu,Mpama,Tsangano
Chiradzulu,Mpama,Bamuya
Chiradzulu,Mpama,"Maluwa I"
Chiradzulu,Mpama,Njeremba
Chiradzulu,Mpama,"Peter Nkoola"
Chiradzulu,Mpama,Thawani
Chiradzulu,Mpama,"John Lulanga"
Chiradzulu,Mpama,Jonasi
Chiradzulu,Mpama,Mlungu
Chiradzulu,Mpama,"Malindi III"
Chiradzulu,Mpama,Maluwa
Chiradzulu,Mpama,Mlokote
Chiradzulu,Mpama,Nkoola
Chiradzulu,Mpama,Sadiki
Chiradzulu,Mpama,Masamba
Chiradzulu,Mpama,Mbule
Chiradzulu,Mpama,Ching'amba
Chiradzulu,Mpama,Makanani
Chiradzulu,Mpama,Selemani
Chiradzulu,Mpama,Chipole
Chiradzulu,Mpama,Masapula
Chiradzulu,Mpama,Mbalame
Chiradzulu,Mpama,Mkuchira
Chiradzulu,Mpama,"Sam Mtupasanjo"
Chiradzulu,Mpama,Masala
Chiradzulu,Mpama,Masi
Chiradzulu,Mpama,Mkwaila
Chiradzulu,Mpama,Chapola
Chiradzulu,Mpama,Chikagwile
Chiradzulu,Mpama,Chimpesa
Chiradzulu,Mpama,Chiwewe
Chiradzulu,Mpama,Salamba
Chiradzulu,Mpama,Golden
Chiradzulu,Mpama,Kumitete
Chiradzulu,Mpama,Namuthakoni
Chiradzulu,Mpama,Masanjala
Chiradzulu,Mpama,Mpaso
Chiradzulu,Mpama,Chinyamula
Chiradzulu,Mpama,Chapala
Chiradzulu,Mpama,Mulinga
Chiradzulu,Mpama,Ngwelero
Chiradzulu,Mpama,Changwiya
Chiradzulu,Mpama,January
Chiradzulu,Mpama,Mithiko
Chiradzulu,Mpama,Ngwale
Chiradzulu,Mpama,Karonga
Chiradzulu,Mpama,Mankhusu
Chiradzulu,Mpama,Chisowile
Chiradzulu,Mpama,Mpumila
Chiradzulu,Mpama,Swali
Chiradzulu,Mpama,Kawanjira
Chiradzulu,Mpama,Chiwalika
Chiradzulu,Mpama,Mkwela
Chiradzulu,Mpama,Namadzi
Chiradzulu,Mpama,"Namadzi Farm"
Chiradzulu,Mpama,"Chilimani II"
Chiradzulu,Mpama,Mkhwera
Chiradzulu,Mpama,Makalani
Chiradzulu,Mpama,Masiku
Chiradzulu,Mpama,Chingoli
Chiradzulu,Mpama,"Mbombwe Trading Centre"
Chiradzulu,Mpama,"Lisau Forest Compound"
Chiradzulu,"Chiradzulu Boma",Chilanga
Chiradzulu,"Chiradzulu Boma",Chipole
Chiradzulu,"Chiradzulu Boma",Kapalamula
Chiradzulu,"Chiradzulu Boma",Labana
Chiradzulu,"Chiradzulu Boma",Masapula
Chiradzulu,"Chiradzulu Boma",Mbaisa
Blantyre,Kuntaja,Kachakwala
Blantyre,Kuntaja,Mseule
Blantyre,Kuntaja,Tsimbi
Blantyre,Kuntaja,Wilson
Blantyre,Kuntaja,Mariko
Blantyre,Kuntaja,"Dziwe Trading Centre"
Blantyre,Kuntaja,Huwa
Blantyre,Kuntaja,Kabango
Blantyre,Kuntaja,Bonongwe
Blantyre,Kuntaja,Chigonawaya
Blantyre,Kuntaja,Mphepo
Blantyre,Kuntaja,Ziyaya
Blantyre,Kuntaja,"Thomas Chinkanda"
Blantyre,Kuntaja,Bakili
Blantyre,Kuntaja,Namatetule
Blantyre,Kuntaja,Chapotela
Blantyre,Kuntaja,Diki
Blantyre,Kuntaja,Kamang'ani
Blantyre,Kuntaja,Kesinala
Blantyre,Kuntaja,Mwitha
Blantyre,Kuntaja,Fitizalimba
Blantyre,Kuntaja,Kalombola
Blantyre,Kuntaja,Kanjiwa
Blantyre,Kuntaja,Mdala
Blantyre,Kuntaja,Kantumbiza
Blantyre,Kuntaja,"Chinseu Dzimbiri"
Blantyre,Kuntaja,Kaumbata
Blantyre,Kuntaja,Makonokaya
Blantyre,Kuntaja,Masangano
Blantyre,Kuntaja,Michongwe
Blantyre,Kuntaja,Salimu
Blantyre,Kuntaja,Siyamdima
Blantyre,Kuntaja,Teula
Blantyre,Kuntaja,Chikoja
Blantyre,Kuntaja,Manjelo
Blantyre,Kuntaja,"Mombo Trading Centre"
Blantyre,Kuntaja,Nanjiwa
Blantyre,Kuntaja,Mgundo
Blantyre,Kuntaja,Thanganyika
Blantyre,Kuntaja,Ntanganyika
Blantyre,Kuntaja,"Chileka Farm"
Blantyre,Kuntaja,Kuntaja
Blantyre,Kuntaja,Ntambalinje
Blantyre,Kuntaja,Chakanda
Blantyre,Kuntaja,Gomeza
Blantyre,Kuntaja,Gomonda
Blantyre,Kuntaja,Lemu
Blantyre,Kuntaja,Magombo
Blantyre,Kuntaja,Kam'mata
Blantyre,Kuntaja,Kumanda
Blantyre,Kuntaja,"Magombo Ngundo"
Blantyre,Kuntaja,Tamvenji
Blantyre,Kuntaja,Chilangali
Blantyre,Kuntaja,Makanani
Blantyre,Kuntaja,Mbedza
Blantyre,Kuntaja,Tamvekenji
Blantyre,Kuntaja,Chuma
Blantyre,Kuntaja,Denga
Blantyre,Kuntaja,"Peter Lipugama"
Blantyre,Kuntaja,Tanvekenji
Blantyre,Kuntaja,"Kanjedza Trading Centre"
Blantyre,Kuntaja,Kansule
Blantyre,Kuntaja,"Mpinganjira Trading Centre"
Blantyre,Kuntaja,Mwasambo
Blantyre,Kuntaja,Nkata
Blantyre,Kuntaja,Temani
Blantyre,Kuntaja,K.Zimba
Blantyre,Kuntaja,Mtanthu
Blantyre,Kuntaja,Salama
Blantyre,Kuntaja,Samama
Blantyre,Kuntaja,Tanganyika
Blantyre,Kuntaja,Beni
Blantyre,Kuntaja,"James Allan"
Blantyre,Kuntaja,M'banda
Blantyre,Kuntaja,"Mtantha Salimu"
Blantyre,Kuntaja,Mwansambo
Blantyre,Kuntaja,Nchenga
Blantyre,Kuntaja,Botomani
Blantyre,Kuntaja,Chiwaya
Blantyre,Kuntaja,Solomoni
Blantyre,Kuntaja,Tamani
Blantyre,Kuntaja,"Chinseu Sawa"
Blantyre,Kuntaja,Chitawira
Blantyre,Kuntaja,Dambo
Blantyre,Kuntaja,Golowa
Blantyre,Kuntaja,Malizani
Blantyre,Kuntaja,Tambala
Blantyre,Kuntaja,Chaola
Blantyre,Kuntaja,Chimkango
Blantyre,Kuntaja,Chintumbira
Blantyre,Kuntaja,Makwinja
Blantyre,Kuntaja,"Maneya Chadza"
Blantyre,Kuntaja,"Max Eggs Farm"
Blantyre,Kuntaja,"ORI Farm"
Blantyre,Kuntaja,Chibwana
Blantyre,Kuntaja,"MHC Housing Estate"
Blantyre,Kuntaja,"John Mphembedzu"
Blantyre,Kuntaja,Kachiwala
Blantyre,Kuntaja,Mtefula
Blantyre,Kuntaja,Mtiza
Blantyre,Kuntaja,Muotcha
Blantyre,Kuntaja,Dzimphonje
Blantyre,Kuntaja,Njolomole
Blantyre,Kuntaja,Pambadza
Blantyre,Kuntaja,Mazongoza
Blantyre,Kuntaja,Katema
Blantyre,Kuntaja,Chimutu
Blantyre,Kuntaja,Kambuzi
Blantyre,Kuntaja,Kiri
Blantyre,Kuntaja,"Norman Mlima"
Blantyre,Kuntaja,"Berson Milonde"
Blantyre,Kuntaja,Mlima
Blantyre,Kuntaja,Kamwendo
Blantyre,Kuntaja,Adamu
Blantyre,Kuntaja,Ulaya
Blantyre,Kuntaja,"Kajawo Adamu"
Blantyre,Kuntaja,"William Ulaya"
Blantyre,Kuntaja,Kajawo
Blantyre,Kuntaja,Tsoka
Blantyre,Kuntaja,Jeweta
Blantyre,Kuntaja,Lapani
Blantyre,Kuntaja,Ndeketa
Blantyre,Kuntaja,"Jeweta Chinamba"
Blantyre,Kuntaja,"Peter "
Blantyre,Kuntaja,Zinganguwo
Blantyre,Kuntaja,Anderson
Blantyre,Kuntaja,"Sigelege Trading Centre"
Blantyre,Kuntaja,Nzingala
Blantyre,Kuntaja,Pensulo
Blantyre,Kuntaja,Kansiwa
Blantyre,Kuntaja,Maliro
Blantyre,Kuntaja,Manyowe
Blantyre,Kuntaja,Kausiwa
Blantyre,Kuntaja,"Borostein Farm"
Blantyre,Kuntaja,Chamba
Blantyre,Kuntaja,Kapenuka
Blantyre,Kuntaja,"Nankhombe Forest Camp"
Blantyre,Kuntaja,Bwanasompho
Blantyre,Kuntaja,"Mudi Trading Centre"
Blantyre,Kuntaja,"Nseule "
Blantyre,Kuntaja,Katchakwala
Blantyre,Kuntaja,"Nkula Trading Centre"
Blantyre,Kuntaja,Nsakanene
Blantyre,Kuntaja,Kapitawo
Blantyre,Kuntaja,"Magombo Njati"
Blantyre,Kuntaja,"Mankhokwe Trading Centre"
Blantyre,Kuntaja,Master
Blantyre,Kuntaja,"Magombo Nyati"
Blantyre,Kuntaja,Mejala
Blantyre,Kuntaja,Chikaoneka
Blantyre,Kuntaja,Gopani
Blantyre,Kuntaja,Malinki
Blantyre,Kuntaja,Mapemba
Blantyre,Kuntaja,Mkunthiwa
Blantyre,Kuntaja,"Chileka Airport Trading Centre"
Blantyre,Kuntaja,Malola
Blantyre,Kuntaja,Singano
Blantyre,Kuntaja,Kachigwe
Blantyre,Kuntaja,Kachulu
Blantyre,Kuntaja,Lizimba
Blantyre,"Lunzu TPA",Mkamba
Blantyre,"Lunzu TPA","John K waja"
Blantyre,"Lunzu TPA","Lunzu Trading Centre"
Blantyre,"Lunzu TPA",Mbozi
Blantyre,"Lunzu TPA",Mpira
Blantyre,"Lunzu TPA",Nazombe
Blantyre,"Lunzu TPA",Patsani
Blantyre,"Nkula TPA","Mudi Trading Centre"
Blantyre,"Nkula TPA","Nseule "
Blantyre,"Nkula TPA",Katchakwala
Blantyre,"Nkula TPA","Nkula Trading Centre"
Blantyre,"Nkula TPA",Nsakanene
Blantyre,Kapeni,Mbera
Blantyre,Kapeni,"Sande Kandiwo"
Blantyre,Kapeni,"Positi Masulani"
Blantyre,Kapeni,Malanga
Blantyre,Kapeni,Makwale
Blantyre,Kapeni,Mpenda
Blantyre,Kapeni,Nchere
Blantyre,Kapeni,Mchere
Blantyre,Kapeni,"Mchere Trading Centre"
Blantyre,Kapeni,Chimowa
Blantyre,Kapeni,Mlomba
Blantyre,Kapeni,"Julius Supedi"
Blantyre,Kapeni,Kaipa
Blantyre,Kapeni,Helema
Blantyre,Kapeni,Kwelenia
Blantyre,Kapeni,Chitsonga
Blantyre,Kapeni,"Samson Mgawa"
Blantyre,Kapeni,Sani
Blantyre,Kapeni,Manjombe
Blantyre,Kapeni,"Mpenda Trading Centre"
Blantyre,Kapeni,Chimbano
Blantyre,Kapeni,Mponda
Blantyre,Kapeni,"William Kulemera"
Blantyre,Kapeni,Chikhala
Blantyre,Kapeni,"Jackson H.Namonde"
Blantyre,Kapeni,Kaponya
Blantyre,Kapeni,Maleule
Blantyre,Kapeni,Maulana
Blantyre,Kapeni,"Masala Kumpita"
Blantyre,Kapeni,"Nyimbochi Mponda"
Blantyre,Kapeni,"Cedric Masikimu"
Blantyre,Kapeni,"Jameson Kapeni"
Blantyre,Kapeni,Kampita
Blantyre,Kapeni,"Kampaka Trading Centre"
Blantyre,Kapeni,"Mathew Muro"
Blantyre,Kapeni,Chimwayi
Blantyre,Kapeni,"John Whayo"
Blantyre,Kapeni,"Willard Kampaka"
Blantyre,Kapeni,Whayo
Blantyre,Kapeni,"Ben Ligogo"
Blantyre,Kapeni,"Moses Maluwa"
Blantyre,Kapeni,"Beni Ligogo"
Blantyre,Kapeni,"Manjombe Katete"
Blantyre,Kapeni,Masangano
Blantyre,Kapeni,Jamesoni
Blantyre,Kapeni,"Jamson Kapeni"
Blantyre,Kapeni,Yoyola
Blantyre,Kapeni,Disi
Blantyre,Kapeni,Chimimba
Blantyre,Kapeni,Chitungu
Blantyre,Kapeni,Mkwate
Blantyre,Kapeni,"Mkwate Trading Centre"
Blantyre,Kapeni,"Ralph Maonde"
Blantyre,Kapeni,"Roben Msambuzi"
Blantyre,Kapeni,Undani
Blantyre,Kapeni,Chitundu
Blantyre,Kapeni,"Joseph Njilika"
Blantyre,Kapeni,Silaji
Blantyre,Kapeni,Kajawo
Blantyre,Kapeni,Njilika
Blantyre,Kapeni,"Tipasi Chisenjere"
Blantyre,Kapeni,"Cedric Masikamu"
Blantyre,Kapeni,"Mateyu Jere"
Blantyre,Kapeni,Mtema
Blantyre,Kapeni,Mwazaonga
Blantyre,Kapeni,"Wotala Kapichi"
Blantyre,Kapeni,Kamwendo
Blantyre,Kapeni,Ndemanje
Blantyre,Kapeni,"Simon Mpombe"
Blantyre,Kapeni,Kumponda
Blantyre,Kapeni,Maluwa
Blantyre,Kapeni,"Peter Bilila"
Blantyre,Kapeni,Gomani
Blantyre,Kapeni,"Misati Chigumula"
Blantyre,Kapeni,Nampeya
Blantyre,Kapeni,"Solomoni Maulana"
Blantyre,Kapeni,Tipasi
Blantyre,Kapeni,Manyozo
Blantyre,Kapeni,Chomboto
Blantyre,Kapeni,"Welemu Kakowa"
Blantyre,Kapeni,Chisuse
Blantyre,Kapeni,Kakowa
Blantyre,Kapeni,Mazale
Blantyre,Kapeni,Patsani
Blantyre,Kapeni,Chindeka
Blantyre,Kapeni,Chinyonga
Blantyre,Kapeni,"Malijana Chikuse"
Blantyre,Kapeni,Ching'amba
Blantyre,Kapeni,Kameza
Blantyre,Kapeni,Kaning'a
Blantyre,Kapeni,"Ndala Chauwa"
Blantyre,Kapeni,"Wasili Ndilika"
Blantyre,Kapeni,"Yoyola Edward"
Blantyre,Kapeni,"Mfumba Estate"
Blantyre,Kapeni,Saluti
Blantyre,Kapeni,Chingota
Blantyre,Kapeni,"Manesi Kapeni"
Blantyre,Kapeni,Manja
Blantyre,Kapeni,"Down Mkolesya"
Blantyre,Kapeni,Njamba
Blantyre,Kapeni,Mizenje
Blantyre,Kapeni,"Nansengwe Estate"
Blantyre,Kapeni,Nazombe
Blantyre,Kapeni,Galawanda
Blantyre,Kapeni,"Justin Mkuagya"
Blantyre,Kapeni,"Manjenje Chindevu"
Blantyre,Kapeni,Mkolokosa
Blantyre,Kapeni,"Puli Mlinde"
Blantyre,Kapeni,"Julius Kwitsa"
Blantyre,Kapeni,Kateya
Blantyre,Kapeni,Mpira
Blantyre,Kapeni,Biyani
Blantyre,Kapeni,Zwanya
Blantyre,Kapeni,Chiwalo
Blantyre,Kapeni,Gavi
Blantyre,Kapeni,Kuchombe
Blantyre,Kapeni,Jonathan
Blantyre,Kapeni,Mpasuka
Blantyre,Kapeni,"Mpasuka Chiunda"
Blantyre,Kapeni,Kaferenthenda
Blantyre,Kapeni,"Bester Mlenga"
Blantyre,Kapeni,Magombo
Blantyre,Kapeni,"Ngumbe Trading Centre"
Blantyre,Kapeni,kunjala
Blantyre,Kapeni,Stephen
Blantyre,Kapeni,"Enosi Kachulu"
Blantyre,Kapeni,Kadam'manja
Blantyre,Kapeni,Msusa
Blantyre,Kapeni,"Kabango Kambano"
Blantyre,Kapeni,Milambo
Blantyre,Kapeni,Monjeza
Blantyre,Kapeni,Chimzukira
Blantyre,Kapeni,"Marson Kajombo"
Blantyre,Kapeni,Chingondo
Blantyre,Kapeni,Chuma
Blantyre,Kapeni,"Morson Kajombo"
Blantyre,Kapeni,Songolo
Blantyre,Kapeni,Bizimaki
Blantyre,Kapeni,Makalani
Blantyre,Kapeni,Mkoma
Blantyre,Kapeni,Chatha
Blantyre,Kapeni,Chilobwe
Blantyre,Kapeni,"Chilobwe Trading Centre"
Blantyre,Kapeni,Amosi
Blantyre,Kapeni,Gilesi
Blantyre,Kapeni,Khukuni
Blantyre,Kapeni,Chikwekwe
Blantyre,Kapeni,James
Blantyre,Kapeni,Kholowa
Blantyre,Kapeni,Kotopo
Blantyre,Kapeni,Tenthani
Blantyre,Kapeni,Harry
Blantyre,Kapeni,Mafa
Blantyre,Kapeni,Nayupe
Blantyre,Kapeni,Chiwaya
Blantyre,Kapeni,"Makungwa Farm"
Blantyre,Kapeni,"Chigula Forest Compound"
Blantyre,Kapeni,"Lirangwe Trading Centre"
Blantyre,Kapeni,Mkamba
Blantyre,Kapeni,"Lunzu Trading Centre"
Blantyre,Kapeni,Mbozi
Blantyre,Kapeni,"John K waja"
Blantyre,Lundu,Kamwiri
Blantyre,Lundu,Kapyepye
Blantyre,Lundu,Pindani
Blantyre,Lundu,William
Blantyre,Lundu,Zamanemba
Blantyre,Lundu,Hendele
Blantyre,Lundu,Maole
Blantyre,Lundu,Mukwana
Blantyre,Lundu,Mwangata
Blantyre,Lundu,Mpalume
Blantyre,Lundu,Lunguzi
Blantyre,Lundu,Machowa
Blantyre,Lundu,Maliko
Blantyre,Lundu,Malume
Blantyre,Lundu,Ntusa
Blantyre,Lundu,Thyolera
Blantyre,Lundu,Lundu
Blantyre,Lundu,Nankhombe
Blantyre,Lundu,Kalanga
Blantyre,Lundu,Msaka(M'boola)
Blantyre,Lundu,Mchenga
Blantyre,Lundu,Kadewere
Blantyre,Lundu,Msaka
Blantyre,Lundu,Chibweya
Blantyre,Lundu,Mkumba
Blantyre,Lundu,Malenga
Blantyre,Lundu,Chatama
Blantyre,Lundu,Jordan
Blantyre,Lundu,Kuchiri
Blantyre,Lundu,Nakhwala
Blantyre,Lundu,Mkwaira
Blantyre,Lundu,Yotamu
Blantyre,Lundu,Chombo
Blantyre,Lundu,Gombe
Blantyre,Lundu,Mkwanda
Blantyre,Lundu,Jamali
Blantyre,Lundu,Lipungama
Blantyre,Lundu,Makina
Blantyre,Lundu,Somba
Blantyre,Lundu,Tepeka
Blantyre,Lundu,Mbuni
Blantyre,Lundu,Sumani
Blantyre,Lundu,Saimala
Blantyre,Lundu,Undi
Blantyre,Lundu,Kumatengo
Blantyre,Lundu,Kumbewe
Blantyre,Lundu,M'buka
Blantyre,Lundu,E.Mposa
Blantyre,Lundu,Chande
Blantyre,Lundu,Masanjala
Blantyre,Lundu,Shakila
Blantyre,Lundu,Gulani
Blantyre,Lundu,"Lirangwe Trading Centre"
Blantyre,Lundu,Zomola
Blantyre,Lundu,"Milare Hills Forest Reserve"
Blantyre,Makata,"Ben Kunjawala"
Blantyre,Makata,Chakwiya
Blantyre,Makata,Chanika
Blantyre,Makata,"Chikoloto 1"
Blantyre,Makata,"Chikoloto II"
Blantyre,Makata,Chikwewe
Blantyre,Makata,Chilambe
Blantyre,Makata,Chilipa
Blantyre,Makata,"Chilipa Trading Centre"
Blantyre,Makata,Chilokoto
Blantyre,Makata,Chimtengo
Blantyre,Makata,Chizola
Blantyre,Makata,"Damwe Trading Centre"
Blantyre,Makata,"E. Msambuzi"
Blantyre,Makata,Fred
Blantyre,Makata,Gomani
Blantyre,Makata,"H. Msambuzi"
Blantyre,Makata,Kadewere
Blantyre,Makata,Lenjemeza
Blantyre,Makata,Majamanda
Blantyre,Makata,Makala
Blantyre,Makata,Makata
Blantyre,Makata,"Makata Trading Centre"
Blantyre,Makata,Makochera
Blantyre,Makata,Malopa
Blantyre,Makata,Maloya
Blantyre,Makata,Masirikali
Blantyre,Makata,"Matope Farm"
Blantyre,Makata,Mbembere
Blantyre,Makata,Mgambo
Blantyre,Makata,Miri
Blantyre,Makata,"Mlombozi Farm"
Blantyre,Makata,"Moffat Gawaza"
Blantyre,Makata,Mpopo
Blantyre,Makata,Mtambo
Blantyre,Makata,"Mtambo Mlomba"
Blantyre,Makata,Mtocha
Blantyre,Makata,Mtotela
Blantyre,Makata,Mwasama
Blantyre,Makata,Namwalisiyo
Blantyre,Makata,Njelaga
Blantyre,Makata,Njeraga
Blantyre,Makata,"Nkanamwano Farm"
Blantyre,Makata,Sairi
Blantyre,Makata,Somanje
Blantyre,Makata,Staya
Blantyre,Makata,"Thom Chakwiya"
Blantyre,Somba,"Ben Ganauza( B)"
Blantyre,Somba,"Chingwalu Pemba"
Blantyre,Somba,"Jiya( C)"
Blantyre,Somba,"Somba II ( C)"
Blantyre,Somba,Jiya
Blantyre,Somba,Malowa
Blantyre,Somba,Somba
Blantyre,Somba,Jumbe
Blantyre,Somba,Chimwanga
Blantyre,Somba,Mlanga
Blantyre,Somba,Manyenje
Blantyre,Somba,Mbinda
Blantyre,Somba,Chilunduka
Blantyre,Somba,Mkoka
Blantyre,Somba,Mwandika
Blantyre,Somba,Mzeru
Blantyre,Somba,Mpagaja
Blantyre,Somba,"Disi Lundu"
Blantyre,Somba,Chimwamba
Blantyre,Somba,Kantukule
Blantyre,Somba,Malekano
Blantyre,Somba,M.Khudu
Blantyre,Somba,Kalitsiro
Blantyre,Somba,Beni
Blantyre,Somba,Kabango
Blantyre,Somba,Mandevu
Blantyre,Somba,"Msomba II"
Blantyre,Somba,Bakili
Blantyre,Somba,Chikunje
Blantyre,Somba,"Makanyana( C)"
Blantyre,Somba,Mingole
Blantyre,Somba,Nankumba
Blantyre,Somba,Njoloma(B)
Blantyre,Somba,Somanje
Blantyre,Somba,Makanyana
Blantyre,Somba,"Manes Magombo"
Blantyre,Somba,Nasiyaya
Blantyre,Somba,Nguku
Blantyre,Somba,Chim'bona
Blantyre,Somba,Chule
Blantyre,Somba,Makalani
Blantyre,Somba,"Enos Kachulu"
Blantyre,Somba,Njolomole
Blantyre,Somba,Nyamazani
Blantyre,Somba,Maganga
Blantyre,Somba,Muleso
Blantyre,Somba,Njolomole(A)
Blantyre,Somba,"Tom Mpelela"
Blantyre,Somba,Matalala
Blantyre,Somba,Mtuta
Blantyre,Somba,"Somba I"
Blantyre,Somba,Chawanja
Blantyre,Somba,K.Malanga
Blantyre,Somba,Kajiya
Blantyre,Somba,Njoloma
Blantyre,Somba,"Simion Mtambo"
Blantyre,Somba,Kazembe
Blantyre,Somba,"Maganga( C)"
Blantyre,Somba,Makanyana(B)
Blantyre,Somba,Malekwa
Blantyre,Somba,"Njoloma( C)"
Blantyre,Somba,"Nkhalamba( A)"
Blantyre,Somba,"Mboma( A)"
Blantyre,Somba,Nkhalamba
Blantyre,Somba,Nloleje
Blantyre,Somba,Ntonda
Blantyre,Somba,Bota
Blantyre,Somba,Chingota
Blantyre,Somba,Chitimbe
Blantyre,Somba,Kalolo
Blantyre,Somba,"Bota( B)"
Blantyre,Somba,Chimala
Blantyre,Somba,Chimbona
Blantyre,Somba,Chiwewe
Blantyre,Somba,"Mboma( B)"
Blantyre,Somba,Mabala
Blantyre,Somba,Mang'ama
Blantyre,Somba,Muheku
Blantyre,Somba,"Chadzunda Trading Centre"
Blantyre,Somba,Chikoja
Blantyre,Somba,Jana
Blantyre,Somba,Limosi
Blantyre,Somba,Mkwapatira
Blantyre,Somba,Mphande
Blantyre,Somba,Sukali
Blantyre,Somba,Talemba
Blantyre,Somba,Linolo
Blantyre,Somba,Makanjila
Blantyre,Somba,"Chunga( A)"
Blantyre,Somba,"Mkwapatira( A)"
Blantyre,Somba,M'manga
Blantyre,Somba,"Chunga( C)"
Blantyre,Somba,Luwayo
Blantyre,Somba,"Sankhani Kuloya"
Blantyre,Somba,"Jiya (B)"
Blantyre,Somba,Josamu
Blantyre,Somba,Kaloya
Blantyre,Somba,Mtelera
Blantyre,Somba,"Somba II (D)"
Blantyre,Somba,"David Livingstone"
Blantyre,Somba,"John Tun'gande"
Blantyre,Somba,Luwemba
Blantyre,Somba,"Reuben Funsani"
Blantyre,Somba,"Dancan( A)"
